"gene_id","Sig0alP","tmhmm","SwissProt_ID","SwissProt_Description","Blue1","Blue2","Blue3","Dark1","Dark2","Dark3","Yellow1","Yellow2","Yellow3","level3_pathway_name","ko","ko_name","ko_des"
"g_29375",0,0,"P28760.2","RecName: Full=Superoxide dismutase",2.996415,5.88746,3.518792,0.083161,0.119492,0,0,0.124179,0,"Peroxisome","K04564","SOD2","superoxide dismutase, Fe-Mn family"
"g_30284",0,0,"Q8LPS1.1","RecName: Full=Long chain acyl-CoA synthetase 6, peroxisomal; Flags: Precursor",5.939023,3.358095,4.045566,0.205111,0,0.009543,0.698747,0.840444,0.326864,"Peroxisome","K01897","ACSL, fadD","long-chain acyl-CoA synthetase"
"g_30613",0,0,"Q8LPS1.1","RecName: Full=Long chain acyl-CoA synthetase 6, peroxisomal; Flags: Precursor",25.951161,9.224697,4.711051,0.221615,0.314678,0.393485,0.553481,0.216378,0.308618,"Peroxisome","K01897","ACSL, fadD","long-chain acyl-CoA synthetase"
"g_30754",0,0,"P47912.1","RecName: Full=Long-chain-fatty-acid--CoA ligase 4; AltName: Full=Fatty acid activator 4; AltName: Full=Long-chain acyl-CoA synthetase 4",42.919788,9.664751,5.988094,0.366403,0.266824,0.708883,0.316395,0.209182,0.332884,"Peroxisome","K01897","ACSL, fadD","long-chain acyl-CoA synthetase"
"g_31287",0,0,"Q8C0I1.1","RecName: Full=Alkyldihydroxyacetonephosphate synthase, peroxisomal; Short=Alkyl-DHAP synthase; AltName: Full=Alkylglycerone-phosphate synthase; Flags: Precursor",7.485703,3.984319,4.311126,0,0,0.223788,1.236449,2.073176,0.121138,"Peroxisome","K00803","AGPS, agpS","alkyldihydroxyacetonephosphate synthase"
"g_32766",0,1,"O43808.1","RecName: Full=Peroxisomal membrane protein PMP34; AltName: Full=34 kDa peroxisomal membrane protein; AltName: Full=Solute carrier family 25 member 17",4.366107,2.420544,3.656651,0.104173,0,0,1.344255,1.343111,0,"Peroxisome","K13354","SLC25A17, PMP34","solute carrier family 25 (peroxisomal adenine nucleotide transporter), member 17"
"g_33213",0,0,"Q8XDR6.1","RecName: Full=Long-chain-fatty-acid--CoA ligase; AltName: Full=Long-chain acyl-CoA synthetase; Short=Acyl-CoA synthetase",7.688847,8.435341,8.225659,0.122598,0.039062,0.321199,0.379973,0.063387,0.387743,"Peroxisome","K01897","ACSL, fadD","long-chain acyl-CoA synthetase"
"g_33322",0,0,"Q9Y7M1.1","RecName: Full=Putative 2-hydroxyacyl-CoA lyase",3.619547,8.509559,6.54685,0,0,0,0.029056,0,0.09163,"Peroxisome","K12261","HACL1","2-hydroxyacyl-CoA lyase"
"g_33406",0,0,"O77229.2","RecName: Full=Catalase-A",17.98581,9.073905,10.644104,0.164201,0.150253,0.135385,4.253797,4.932609,0.41838,"Peroxisome","K03781","katE, CAT, catB, srpA","catalase"
"g_33541",0,0,"Q9P0Z9.2","RecName: Full=Peroxisomal sarcosine oxidase; Short=PSO; AltName: Full=L-pipecolate oxidase; AltName: Full=L-pipecolic acid oxidase",6.524555,2.418202,3.033359,0.20438,0.02431,0,1.607577,1.152377,0.050159,"Peroxisome","K00306","PIPOX","sarcosine oxidase / L-pipecolate oxidase"
"g_33629",0,0,"O13285.1","RecName: Full=Isocitrate dehydrogenase",6.327125,10.075369,9.934883,0,0,0.103665,0.049529,0.219077,0.042205,"Peroxisome","K00031","IDH1, IDH2, icd","isocitrate dehydrogenase"
"g_33650",0,0,"P54071.3","RecName: Full=Isocitrate dehydrogenase",76.612577,48.354872,48.934044,0.941962,0.512773,0.678158,13.52286,15.561003,1.688525,"Peroxisome","K00031","IDH1, IDH2, icd","isocitrate dehydrogenase"
"g_33668",0,0,"P53641.3","RecName: Full=Superoxide dismutase",42.980673,44.324822,39.186852,0.520748,2.069249,1.253276,1.729149,0.760877,1.04556,"Peroxisome","K04564","SOD2","superoxide dismutase, Fe-Mn family"
"g_34059",0,1,"Q01497.1","RecName: Full=Peroxisomal biogenesis factor 3; AltName: Full=Peroxin-3; AltName: Full=Peroxisomal membrane protein PER9",5.228248,3.72877,4.296398,0.106545,0.325616,0.385635,0.223937,0.297067,0.026261,"Peroxisome","K13336","PEX3","peroxin-3"
"g_34161",0,0,NA,NA,2.814383,10.43926,10.781836,0.762252,0.53591,0.619516,0.675086,1.521673,1.02554,"Peroxisome","K00869","MVK, mvaK1","mevalonate kinase"
"g_34528",0,0,"O13285.1","RecName: Full=Isocitrate dehydrogenase",101.991727,23.082555,19.967603,0.131745,0.328405,0.306158,0.329768,0.052221,0.032142,"Peroxisome","K00031","IDH1, IDH2, icd","isocitrate dehydrogenase"
"g_34569",0,0,"Q02NB5.1","RecName: Full=Isocitrate dehydrogenase",44.67632,31.228352,26.770603,1.536555,2.438531,1.14167,1.14151,0.696753,0.839102,"Peroxisome","K00031","IDH1, IDH2, icd","isocitrate dehydrogenase"
"g_34655",0,0,"Q02NB5.1","RecName: Full=Isocitrate dehydrogenase",23.063627,21.690469,24.146982,418.149989,427.091574,523.185857,356.239598,269.404962,334.421353,"Peroxisome","K00031","IDH1, IDH2, icd","isocitrate dehydrogenase"
"g_35106",0,0,"P41561.3","RecName: Full=Isocitrate dehydrogenase",1.408174,4.611612,5.89071,0.492878,0.976914,0.113865,0.195702,1.135018,0.392611,"Peroxisome","K00031","IDH1, IDH2, icd","isocitrate dehydrogenase"
"g_35637",0,0,"P0CZ23.1","RecName: Full=Acyl-coenzyme A oxidase 3, peroxisomal; Short=AOX 3; Short=Acyl-CoA oxidase 3; AltName: Full=Medium-chain acyl-CoA oxidase; Short=AtCX3; Flags: Precursor",4.16494,2.107371,3.620777,0,0,0.095569,0.955362,1.396503,0,"Peroxisome","K00232","E1.3.3.6, ACOX1, ACOX3","acyl-CoA oxidase"
"g_35827",0,0,"Q9HG09.1","RecName: Full=Peroxisomal membrane protein PEX14; AltName: Full=Peroxin-14",5.726436,2.594652,1.990966,0.504406,0.072009,0.188292,0.300677,0.145824,0.336162,"Peroxisome","K13343","PEX14","peroxin-14"
"g_35912",0,1,"P10662.2","RecName: Full=37S ribosomal protein MRP1, mitochondrial; AltName: Full=Mitochondrial small ribosomal subunit protein mS43; Flags: Precursor",14.834579,4.660496,5.890231,0.275381,0.082981,0.472154,0,0,0.206874,"Peroxisome","K04564","SOD2","superoxide dismutase, Fe-Mn family"
"g_37594",1,0,"P0C0F9.1","RecName: Full=Superoxide dismutase",76.008609,102.354651,78.764601,230.416069,230.611673,160.950002,149.972437,166.981741,67.372045,"Peroxisome","K04564","SOD2","superoxide dismutase, Fe-Mn family"
"g_40631",0,0,"P08200.1","RecName: Full=Isocitrate dehydrogenase",2.296492,2.791986,3.17062,4.952995,6.885584,2.900181,1.964632,3.105273,1.94252,"Peroxisome","K00031","IDH1, IDH2, icd","isocitrate dehydrogenase"
"g_41727",1,0,"P19665.2","RecName: Full=Superoxide dismutase",4.345328,9.738553,10.529756,1.663848,2.786224,0.850968,0.924962,2.681801,2.015358,"Peroxisome","K04564","SOD2","superoxide dismutase, Fe-Mn family"
"g_41985",0,0,"Q9RUV2.3","RecName: Full=Superoxide dismutase",88.51922,163.638073,225.939181,1852.313693,2007.431321,1745.861174,2833.028667,1488.565046,440.349277,"Peroxisome","K04564","SOD2","superoxide dismutase, Fe-Mn family"
"g_43402",0,0,"P44446.1","RecName: Full=Putative long-chain-fatty-acid--CoA ligase; AltName: Full=Long-chain acyl-CoA synthetase; Short=LACS",15.652891,41.629723,28.121057,3.629049,6.840444,4.268437,3.153257,3.644887,2.862067,"Peroxisome","K01897","ACSL, fadD","long-chain acyl-CoA synthetase"
"g_43798",0,0,"Q7TYX8.2","RecName: Full=Long-chain-fatty-acid--CoA ligase FadD15; Short=FACL; AltName: Full=Acyl-CoA synthetase",24.797319,30.445317,36.868198,0.805253,0.260931,1.917243,0.600348,0.651959,0.336492,"Peroxisome","K01897","ACSL, fadD","long-chain acyl-CoA synthetase"
"g_43873",0,0,"A4VLQ5.1","RecName: Full=NADH pyrophosphatase",1.565851,0.48496,0.528323,3.505658,3.504291,1.715951,1.190125,1.535504,2.236572,"Peroxisome","K03426","E3.6.1.22, NUDT12, nudC","NAD+ diphosphatase"
"g_43906",0,0,"P16100.5","RecName: Full=Isocitrate dehydrogenase",3.012277,0.254213,0.380347,3.188243,3.11091,2.193759,2.173088,2.529427,1.428326,"Peroxisome","K00031","IDH1, IDH2, icd","isocitrate dehydrogenase"
"g_44037",0,0,"O13289.5","RecName: Full=Peroxisomal catalase",60.69244,32.804809,23.98857,1.313973,1.597928,2.461614,2.053906,1.448237,1.587139,"Peroxisome","K03781","katE, CAT, catB, srpA","catalase"
"g_44193",0,0,"P94547.1","RecName: Full=Long-chain-fatty-acid--CoA ligase; AltName: Full=Long-chain acyl-CoA synthetase",71.593742,123.104933,142.075332,0.272095,0.498082,1.784392,0.380473,0.368675,0.174392,"Peroxisome","K01897","ACSL, fadD","long-chain acyl-CoA synthetase"
"g_44278",0,0,"Q5JJC6.1","RecName: Full=Mevalonate kinase; Short=MK; Short=MVK",22.641777,23.883646,25.843781,0.317541,0.156087,1.817401,0.645283,0.418394,0.388885,"Peroxisome","K00869","MVK, mvaK1","mevalonate kinase"
"g_44337",0,0,NA,NA,85.096246,325.823313,262.722049,31.559076,26.584754,25.946824,27.251008,32.130539,23.547402,"Peroxisome","K00869","MVK, mvaK1","mevalonate kinase"
"g_44404",0,0,"Q59635.1","RecName: Full=Catalase; AltName: Full=Paraquat-inducible catalase isozyme B; Flags: Precursor",1.770148,0.927044,0.505051,2.438678,2.433878,1.828586,1.43147,1.528151,2.636029,"Peroxisome","K03781","katE, CAT, catB, srpA","catalase"
"g_44437",0,0,"P0AGD2.1","RecName: Full=Superoxide dismutase",5.819606,1.395493,2.267505,10.585109,8.104173,27.748477,23.986103,21.028064,26.900383,"Peroxisome","K04565","SOD1","superoxide dismutase, Cu-Zn family"
"g_44597",0,0,"P24702.2","RecName: Full=Superoxide dismutase",74.315982,125.665097,149.622151,0.690152,0.959575,3.215574,1.106325,0.67649,0.60395,"Peroxisome","K04565","SOD1","superoxide dismutase, Cu-Zn family"
"g_45267",0,0,"C5D6U5.1","RecName: Full=2-succinylbenzoate--CoA ligase; AltName: Full=o-succinylbenzoyl-CoA synthetase; Short=OSB-CoA synthetase",0.13946,0.204434,0.270362,1.516069,0.902473,2.668971,1.221123,2.385505,3.816534,"Peroxisome","K01897","ACSL, fadD","long-chain acyl-CoA synthetase"
"g_45855",0,0,"Q8XDR6.1","RecName: Full=Long-chain-fatty-acid--CoA ligase; AltName: Full=Long-chain acyl-CoA synthetase; Short=Acyl-CoA synthetase",1.041951,0.972807,0.625801,3.148299,2.113945,1.909902,2.188131,1.354857,2.002189,"Peroxisome","K01897","ACSL, fadD","long-chain acyl-CoA synthetase"
"g_46063",0,0,"Q9R063.1","RecName: Full=Peroxiredoxin-5, mitochondrial; AltName: Full=Antioxidant enzyme B166; Short=AOEB166; AltName: Full=PLP; AltName: Full=Peroxiredoxin V; Short=Prx-V; AltName: Full=Peroxisomal antioxidant enzyme; AltName: Full=Thioredoxin peroxidase PMP20; Flags: Precursor",13.631137,8.743942,12.148144,0,0,0,2.368896,1.684366,0.268904,"Peroxisome","K11187","PRDX5","peroxiredoxin 5"
"g_46739",0,0,"Q7TYX8.2","RecName: Full=Long-chain-fatty-acid--CoA ligase FadD15; Short=FACL; AltName: Full=Acyl-CoA synthetase",170.49214,186.782232,99.682145,23.103312,21.007879,36.563623,26.878605,32.152843,12.156138,"Peroxisome","K01897","ACSL, fadD","long-chain acyl-CoA synthetase"
"g_46875",0,0,"O64894.1","RecName: Full=Acyl-coenzyme A oxidase, peroxisomal; Short=AOX; AltName: Full=Long-chain acyl-CoA oxidase; Flags: Precursor",8.952554,7.76352,8.802755,0.288545,0.162216,0.116498,5.392792,7.237372,0.618467,"Peroxisome","K00232","E1.3.3.6, ACOX1, ACOX3","acyl-CoA oxidase"
"g_48215",0,0,"P35915.1","RecName: Full=Hydroxymethylglutaryl-CoA lyase, mitochondrial; Short=HL; Short=HMG-CoA lyase; AltName: Full=3-hydroxy-3-methylglutarate-CoA lyase",0.383094,1.605266,2.095814,5.871534,2.432376,10.729703,4.57617,4.900672,2.097014,"Peroxisome","K01640","HMGCL, hmgL","hydroxymethylglutaryl-CoA lyase"
"g_48493",0,0,"P13703.1","RecName: Full=Hydroxymethylglutaryl-CoA lyase; Short=HL; Short=HMG-CoA lyase; AltName: Full=3-hydroxy-3-methylglutarate-CoA lyase",19.812245,41.850726,35.443647,8.250308,9.727573,3.889811,5.608794,7.243364,6.232959,"Peroxisome","K01640","HMGCL, hmgL","hydroxymethylglutaryl-CoA lyase"
"g_49715",0,0,"P0AGD2.1","RecName: Full=Superoxide dismutase",0.447539,0.380277,0.252836,2.208271,0.557879,3.561149,2.485844,1.255101,2.25671,"Peroxisome","K04565","SOD1","superoxide dismutase, Cu-Zn family"
"g_50249",0,0,"O64894.1","RecName: Full=Acyl-coenzyme A oxidase, peroxisomal; Short=AOX; AltName: Full=Long-chain acyl-CoA oxidase; Flags: Precursor",9.033969,8.502107,8.531123,0.524128,0.137422,0.247999,5.550953,7.299087,0.531174,"Peroxisome","K00232","E1.3.3.6, ACOX1, ACOX3","acyl-CoA oxidase"
"g_50464",0,0,"P16100.5","RecName: Full=Isocitrate dehydrogenase",54.042222,193.004242,154.765213,14.82741,14.091402,10.646952,12.220773,14.251098,7.007255,"Peroxisome","K00031","IDH1, IDH2, icd","isocitrate dehydrogenase"
"g_52072",0,0,"O34873.1","RecName: Full=Hydroxymethylglutaryl-CoA lyase YngG; Short=HL; Short=HMG-CoA lyase; AltName: Full=3-hydroxy-3-methylglutarate-CoA lyase",0.608122,0.868939,0.938819,3.007063,2.066482,1.540499,0.522729,2.224643,1.509968,"Peroxisome","K01640","HMGCL, hmgL","hydroxymethylglutaryl-CoA lyase"
"g_52476",0,1,"O75521.4","RecName: Full=Enoyl-CoA delta isomerase 2, mitochondrial; AltName: Full=DRS-1; AltName: Full=Delta(3),delta(2)-enoyl-CoA isomerase; Short=D3,D2-enoyl-CoA isomerase; AltName: Full=Diazepam-binding inhibitor-related protein 1; Short=DBI-related protein 1; AltName: Full=Dodecenoyl-CoA isomerase; AltName: Full=Hepatocellular carcinoma-associated antigen 88; AltName: Full=Peroxisomal 3,2-trans-enoyl-CoA isomerase; Short=pECI; AltName: Full=Renal carcinoma antigen NY-REN-1; Flags: Precursor",4.778108,2.091348,1.188454,0.097833,0,0,1.251218,1.264205,0,"Peroxisome","K13239","ECI2, PECI","Delta3-Delta2-enoyl-CoA isomerase"
"g_52988",0,0,"P28760.2","RecName: Full=Superoxide dismutase",319.941723,612.74914,556.704045,134.787792,79.425159,145.039702,130.437829,93.06364,63.435931,"Peroxisome","K04564","SOD2","superoxide dismutase, Fe-Mn family"
"g_53121",0,0,"P09213.1","RecName: Full=Superoxide dismutase",2.153255,7.477811,2.29153,0.300541,0.634126,0.296995,0.343623,1.485373,3.813159,"Peroxisome","K04564","SOD2","superoxide dismutase, Fe-Mn family"
"g_54020",0,0,"P95539.1","RecName: Full=Catalase HPII",3.581775,1.221589,1.938768,4.156722,5.281633,6.270347,9.282344,5.558793,5.498969,"Peroxisome","K03781","katE, CAT, catB, srpA","catalase"
"g_54082",0,0,"P50216.1","RecName: Full=Isocitrate dehydrogenase",152.680583,236.949757,299.745433,1.574568,1.605517,5.859948,2.509036,2.027216,1.663399,"Peroxisome","K00031","IDH1, IDH2, icd","isocitrate dehydrogenase"
"g_55000",0,0,"Q9ZN99.2","RecName: Full=Catalase",5.177665,2.889422,2.068853,5.377733,7.041054,5.142439,5.004065,5.509983,7.262195,"Peroxisome","K03781","katE, CAT, catB, srpA","catalase"
"g_55215",0,0,"P0C0F9.1","RecName: Full=Superoxide dismutase",149.072696,205.061737,273.232258,39.658619,33.32768,30.425452,44.454577,46.917225,40.502124,"Peroxisome","K04564","SOD2","superoxide dismutase, Fe-Mn family"
"g_56826",1,1,"P19665.2","RecName: Full=Superoxide dismutase",9.11537,23.657568,21.903585,1.929362,1.175523,0.807269,2.701809,5.164499,3.0584,"Peroxisome","K04564","SOD2","superoxide dismutase, Fe-Mn family"
"g_01136",0,0,"Q96533.2","RecName: Full=Alcohol dehydrogenase class-3; AltName: Full=Alcohol dehydrogenase class-III; AltName: Full=Glutathione-dependent formaldehyde dehydrogenase; Short=FALDH; Short=FDH; Short=GSH-FDH; AltName: Full=S-(hydroxymethyl)glutathione dehydrogenase",14.833339,8.618659,8.36055,0,0,0,2.1789,2.206191,0.21052,"Drug metabolism - cytochrome P450","K00121","frmA, ADH5, adhC","S-(hydroxymethyl)glutathione dehydrogenase / alcohol dehydrogenase"
"g_02941",0,0,"O31186.1","RecName: Full=Alcohol dehydrogenase",4.745421,2.849329,1.220149,0.084253,0.152327,0.191697,0.187277,0.08649,0.066957,"Drug metabolism - cytochrome P450","K13953","adhP","alcohol dehydrogenase, propanol-preferring"
"g_04699",0,0,"A5DDU4.2","RecName: Full=Protein URE2",5.657464,5.465084,3.673738,0.090951,0.053361,0.128581,0.167393,0,0,"Drug metabolism - cytochrome P450","K00799","GST, gst","glutathione S-transferase"
"g_04892",0,0,NA,NA,6.86546,0.734019,0.742984,0,0.16545,0,0.738578,0.214641,0.081952,"Drug metabolism - cytochrome P450","K00799","GST, gst","glutathione S-transferase"
"g_06266",0,0,"P0ACA2.1","RecName: Full=Uncharacterized GST-like protein YibF >P0ACA1.1 RecName: Full=Uncharacterized GST-like protein YibF",3.40263,2.239024,3.107231,18.943631,15.724161,19.73621,22.084737,12.380561,16.246082,"Drug metabolism - cytochrome P450","K00799","GST, gst","glutathione S-transferase"
"g_07171",0,0,"P40582.1","RecName: Full=Glutathione S-transferase 1; AltName: Full=GST-I",7.237132,8.793842,7.02317,0.303017,0,0.17663,0.48338,0.065474,0,"Drug metabolism - cytochrome P450","K00799","GST, gst","glutathione S-transferase"
"g_09270",0,0,NA,NA,2.63518,2.528805,2.878438,0.24073,0.308926,0.872751,0.882005,1.186124,0.879675,"Drug metabolism - cytochrome P450","K00799","GST, gst","glutathione S-transferase"
"g_09836",0,1,NA,NA,14.12976,0.847936,2.640197,0.190648,0.131255,0.735958,0.750467,0,0.341467,"Drug metabolism - cytochrome P450","K00799","GST, gst","glutathione S-transferase"
"g_13350",0,0,"P9WQC0.1","RecName: Full=Probable alcohol dehydrogenase AdhA >P9WQC1.1 RecName: Full=Probable alcohol dehydrogenase AdhA",3.286345,1.305675,0.696113,179.052926,169.093908,453.775047,154.607909,124.045207,171.720644,"Drug metabolism - cytochrome P450","K13953","adhP","alcohol dehydrogenase, propanol-preferring"
"g_16109",0,0,"P40108.2","RecName: Full=Aldehyde dehydrogenase; Short=ALDDH; Short=ALDH; AltName: Full=Allergen Cla h 3; AltName: Full=Allergen Cla h III; AltName: Allergen=Cla h 10",9.531624,1.147284,0.648727,0.050726,0,0.081387,0,0.045049,0.053591,"Drug metabolism - cytochrome P450","K00129","ALDH3","aldehyde dehydrogenase (NAD(P)+)"
"g_16634",0,0,"P42327.1","RecName: Full=Alcohol dehydrogenase; Short=ADH",18.243149,7.302771,5.659542,0.320659,0.595582,0.221335,0.053081,0.058104,0,"Drug metabolism - cytochrome P450","K13953","adhP","alcohol dehydrogenase, propanol-preferring"
"g_17355",0,0,"P49385.2","RecName: Full=Alcohol dehydrogenase 4, mitochondrial; AltName: Full=Alcohol dehydrogenase IV; Flags: Precursor",3.226127,3.355,1.635773,1.040574,0.300768,0.569825,0.822649,0.392561,0.328655,"Drug metabolism - cytochrome P450","K13953","adhP","alcohol dehydrogenase, propanol-preferring"
"g_18102",0,0,"B3FWR8.1","RecName: Full=Glutathione S-transferase hmp2; AltName: Full=Hypothemycin biosynthesis cluster protein hpm2",4.586186,3.745718,2.919928,0,0,0,1.281607,0.667316,1.352301,"Drug metabolism - cytochrome P450","K00799","GST, gst","glutathione S-transferase"
"g_18235",0,0,"Q9Y7Q2.1","RecName: Full=Glutathione S-transferase 1; AltName: Full=GST-I",57.023967,7.986888,6.009438,0.085728,0.225766,0.221534,0,0.069222,0,"Drug metabolism - cytochrome P450","K00799","GST, gst","glutathione S-transferase"
"g_18369",0,0,"Q08863.1","RecName: Full=Glutathione S-transferase alpha I; AltName: Full=GST class-alpha; AltName: Full=GSTA1-1; Contains: RecName: Full=Glutathione S-transferase alpha I, N-terminally processed",10.914537,9.106087,11.074018,0.107433,0.077047,0,5.777094,5.104958,0.69721,"Drug metabolism - cytochrome P450","K00799","GST, gst","glutathione S-transferase"
"g_19215",0,0,"Q0CCY0.1","RecName: Full=Glutathione S-transferase-like protein gedE; AltName: Full=Geodin synthesis protein E",6.002892,7.335614,8.032618,0,0.291957,0.282217,0.102247,0.12201,0,"Drug metabolism - cytochrome P450","K00799","GST, gst","glutathione S-transferase"
"g_19590",0,0,"P04907.4","RecName: Full=Glutathione S-transferase 3; AltName: Full=GST class-phi member 3; AltName: Full=GST-III",1.255463,3.435357,3.011449,0.639927,0.61502,0.522233,0.618709,0.518984,0.839069,"Drug metabolism - cytochrome P450","K00799","GST, gst","glutathione S-transferase"
"g_19924",0,0,"P40582.1","RecName: Full=Glutathione S-transferase 1; AltName: Full=GST-I",8.689727,4.716989,1.484707,0.246814,0.111559,0.761589,0.822607,0.204998,0.221033,"Drug metabolism - cytochrome P450","K00799","GST, gst","glutathione S-transferase"
"g_20759",0,0,NA,NA,11.066785,7.455909,8.365768,0.092156,0.241757,0.071847,1.321239,3.260612,0.48021,"Drug metabolism - cytochrome P450","K00799","GST, gst","glutathione S-transferase"
"g_24930",0,0,NA,NA,2.412453,3.171607,3.43142,40.126576,36.598914,63.534188,49.181344,24.296155,30.196713,"Drug metabolism - cytochrome P450","K00799","GST, gst","glutathione S-transferase"
"g_25074",0,0,"P49385.2","RecName: Full=Alcohol dehydrogenase 4, mitochondrial; AltName: Full=Alcohol dehydrogenase IV; Flags: Precursor",147.543375,174.137894,185.432687,1.289522,1.969903,2.980439,1.905431,1.438766,1.390087,"Drug metabolism - cytochrome P450","K13953","adhP","alcohol dehydrogenase, propanol-preferring"
"g_25255",0,0,"Q9P6M1.3","RecName: Full=Glutathione S-transferase 3; AltName: Full=GST-III",7.395586,2.921171,3.818699,9.567679,11.065629,17.650891,9.154748,9.895605,14.846932,"Drug metabolism - cytochrome P450","K00799","GST, gst","glutathione S-transferase"
"g_25725",0,0,"P15214.2","RecName: Full=Glutathione S-transferase GST-6.0; AltName: Full=GST B1-1",27.484402,7.754807,4.774872,0,0,0.111465,0.248402,0.245217,0.302256,"Drug metabolism - cytochrome P450","K00799","GST, gst","glutathione S-transferase"
